"","BO21_tempmean_bdmax","BO21_tempmean_ss","BO22_chlomean_ss","BO22_salinitymean_bdmax","BO22_salinitymean_ss","pa"
"50",11.348118,10.632563,0.500225,35.236717,31.967651,1
"51",9.542095,10.915295,0.695308,33.24688,31.451075,1
"52",7.277848,11.20227,0.818121,32.992599,31.514614,1
"53",12.444731,10.222198,0.456456,34.400505,31.669715,1
"54",6.846849,9.071759,0.8153,32.75893,31.461242,1
"55",8.975822,9.455448,0.379411,34.17289,31.26409,1
"56",6.762791,8.631022,0.492235,32.760098,31.19899,1
"57",10.167834,11.935011,0.328406,33.698353,32.130895,1
"58",8.150926,9.565398,0.290727,34.068764,30.867472,1
"59",6.719091,10.909909,0.753452,32.688885,31.463359,1
"60",9.898444,8.730738,1.077045,33.678875,29.73939,1
"61",7.108067,8.742653,0.626392,32.68359,30.961628,1
"62",11.346737,9.42882,0.282316,34.89941,30.726202,1
"63",10.80462,9.802671,0.343639,34.802593,31.57389,1
"64",12.833821,10.329204,0.422063,34.975128,31.506349,1
"65",7.541112,9.013824,0.711358,32.768776,31.483839,1
"66",6.436488,10.073209,0.926511,32.505924,30.291991,1
"67",11.303194,9.19488,0.315703,34.899223,30.699967,1
"68",6.451133,9.995011,0.921418,32.511688,30.465764,1
"69",12.46636,10.091434,0.442985,34.353092,31.541199,1
"70",8.796183,8.634037,0.954486,33.302517,31.23844,1
"71",7.297513,8.499084,1.133564,33.301632,30.998725,1
"72",8.975822,9.455448,0.379411,34.17289,31.26409,1
"73",10.71751,9.522346,0.3115,34.583263,31.505443,1
"74",6.8219,8.662882,0.872278,32.558914,31.363762,1
"75",10.550439,11.272798,0.452329,34.560932,32.294386,1
"76",11.672534,11.680556,0.403189,35.260288,31.826406,1
"77",8.796183,8.634037,0.954486,33.302517,31.23844,1
"78",11.193931,10.476288,0.459501,35.0881,31.959198,1
"79",8.975822,9.455448,0.379411,34.17289,31.26409,1
"80",8.999792,10.931812,0.692806,33.251804,31.472974,1
"81",10.151425,9.25954,0.427877,34.068954,31.501106,1
"82",12.833821,10.329204,0.422063,34.975128,31.506349,1
"83",6.634014,11.471214,0.714578,32.451103,31.532174,1
"84",11.275507,9.766039,0.287475,34.113045,30.967601,1
"85",10.415904,8.853251,0.77492,33.984066,31.484999,1
"86",8.941594,10.527264,0.832252,32.144138,30.920504,1
"87",10.819318,9.770806,0.325829,34.420971,31.523089,1
"88",6.322308,9.109919,0.980146,32.58548,31.154523,1
"89",7.905031,9.416483,0.356485,33.20422,31.314473,1
"90",7.611305,8.82823,0.800318,32.77124,31.443364,1
"91",10.415904,8.853251,0.77492,33.984066,31.484999,1
"92",7.800991,8.492763,1.238894,33.303104,30.505847,1
"93",10.167834,11.935011,0.328406,33.698353,32.130895,1
"94",6.470979,9.477269,0.805354,32.726334,31.347684,1
"95",10.167834,11.935011,0.328406,33.698353,32.130895,1
"96",6.843496,9.119781,0.904972,32.733425,31.241378,1
"97",9.112833,10.245015,1.026564,32.083931,30.201161,1
"98",8.9741,10.71591,0.712947,33.251842,31.258308,1
"99",8.975822,9.455448,0.379411,34.17289,31.26409,1
"100",6.886684,8.710789,0.833144,32.751549,31.400616,1
"101",7.108067,8.742653,0.626392,32.68359,30.961628,1
"102",7.089284,8.995522,0.859876,32.304981,31.327833,1
"103",9.942826,10.424811,0.787986,33.269535,30.901645,1
"104",8.561355,8.826436,0.536174,33.350567,31.222094,1
"105",7.800991,8.492763,1.238894,33.303104,30.505847,1
"106",9.004015,9.011058,0.701769,33.229446,31.55107,1
"107",6.949761,10.2584,1.039903,32.477325,30.259068,1
"108",10.567368,9.187,0.342469,34.808861,30.626452,1
"109",10.550439,11.272798,0.452329,34.560932,32.294386,1
"110",8.975822,9.455448,0.379411,34.17289,31.26409,1
"111",9.004015,9.011058,0.701769,33.229446,31.55107,1
"112",6.334217,8.722675,0.870786,32.759388,31.37252,1
"113",7.342363,9.82767,0.838268,32.714699,30.955218,1
"114",6.389449,8.488971,0.912438,32.648708,29.073653,1
"115",8.780327,10.457374,0.897982,32.981281,30.601132,1
"116",9.97896,9.297948,0.583248,33.832779,31.613786,1
"117",6.508536,8.72903,0.834856,32.756527,31.386754,1
"118",8.588761,8.595744,0.948565,31.824898,31.227866,1
"119",8.990804,8.904458,0.717325,33.257149,31.500726,1
"120",10.358298,11.886217,0.338563,34.324467,32.176963,1
"121",8.897478,9.515891,0.349624,34.189556,31.085201,1
"122",9.01017,9.557743,0.34412,33.755444,31.404795,1
"123",7.279109,11.320555,0.816994,33.025295,31.534199,1
"124",8.094256,9.237221,0.670732,33.180878,31.536182,1
"125",7.63898,10.518069,0.848023,32.189137,30.883035,1
"126",8.975822,9.455448,0.379411,34.17289,31.26409,1
"127",10.807292,10.117105,0.404998,35.179081,31.723135,1
"128",7.244126,10.299994,0.937007,32.690838,30.45839,1
"129",12.46636,10.091434,0.442985,34.353092,31.541199,1
"130",8.588761,8.595744,0.948565,31.824898,31.227866,1
"131",7.611305,8.82823,0.800318,32.77124,31.443364,1
"132",8.968659,9.204563,0.659849,33.196766,31.54826,1
"133",8.897478,9.515891,0.349624,34.189556,31.085201,1
"134",9.406647,8.793786,0.61476,33.705402,31.257004,1
"135",9.037187,8.816785,0.794582,33.281898,31.449808,1
"136",6.843496,9.119781,0.904972,32.733425,31.241378,1
"137",8.968659,9.204563,0.659849,33.196766,31.54826,1
"138",10.62986,10.95645,0.449134,34.141365,32.240887,1
"139",10.62986,10.95645,0.449134,34.141365,32.240887,1
"140",8.461687,8.51171,1.243129,33.306721,30.431949,1
"141",8.028873,8.754766,0.952891,32.179928,31.266639,1
"142",6.431099,10.619388,0.779873,32.684563,30.981868,1
"143",12.444731,10.222198,0.456456,34.400505,31.669715,1
"144",10.80462,9.802671,0.343639,34.802593,31.57389,1
"145",8.975822,9.455448,0.379411,34.17289,31.26409,1
"146",12.748877,9.893817,0.384384,34.289333,31.22535,1
"147",7.321129,8.863634,1.006502,32.278805,31.179125,1
"148",6.449544,10.168868,0.896587,32.693756,30.294492,1
"149",10.667331,9.348846,0.310367,35.218578,30.637677,1
"150",6.591951,11.412187,0.756463,32.813381,31.489042,1
"151",10.528304,9.027822,0.403823,34.100296,31.422777,1
"152",8.957442,9.297266,0.63471,33.167255,31.559668,1
"153",8.975822,9.455448,0.379411,34.17289,31.26409,1
"154",11.275507,9.766039,0.287475,34.113045,30.967601,1
"155",6.879676,9.470386,0.8367,32.415867,31.254825,1
"156",6.582738,8.710263,0.915725,32.592659,31.263784,1
"157",8.561355,8.826436,0.536174,33.350567,31.222094,1
"158",7.934695,10.390265,0.99892,32.200909,30.440996,1
"159",11.55742,9.826956,0.425423,35.10236,31.572547,1
"160",6.451133,9.995011,0.921418,32.511688,30.465764,1
"161",9.5306,11.331812,0.529867,33.2603,31.657214,1
"162",11.275507,9.766039,0.287475,34.113045,30.967601,1
"163",7.937966,8.726222,0.541798,33.350639,31.209206,1
"164",6.689192,10.267193,1.002905,32.468319,30.12725,1
"165",9.25892,8.987153,0.356718,33.4552,31.373953,1
"166",7.342363,9.82767,0.838268,32.714699,30.955218,1
"167",6.484149,10.362189,0.941995,32.459366,30.466872,1
"168",11.55742,9.826956,0.425423,35.10236,31.572547,1
"169",7.194163,9.88368,0.910184,32.258354,30.570827,1
"170",11.193931,10.476288,0.459501,35.0881,31.959198,1
"171",7.277848,11.20227,0.818121,32.992599,31.514614,1
"172",10.167834,11.935011,0.328406,33.698353,32.130895,1
"173",10.167834,11.935011,0.328406,33.698353,32.130895,1
"174",11.193931,10.476288,0.459501,35.0881,31.959198,1
"175",9.591878,9.214972,0.625234,33.538429,31.586914,1
"176",7.931825,10.629052,0.794845,32.96994,30.941855,1
"177",9.595819,10.405118,0.773441,33.276173,31.012929,1
"178",12.444731,10.222198,0.456456,34.400505,31.669715,1
"179",10.308375,10.743322,0.695596,34.257637,31.211782,1
"180",6.453892,8.834951,0.999501,32.761082,31.245649,1
"181",8.9741,10.71591,0.712947,33.251842,31.258308,1
"182",9.004015,9.011058,0.701769,33.229446,31.55107,1
"183",8.337641,8.77508,0.803946,33.292271,31.400965,1
"184",11.275507,9.766039,0.287475,34.113045,30.967601,1
"185",10.80462,9.802671,0.343639,34.802593,31.57389,1
"186",9.899106,10.953561,0.652317,33.515785,31.457671,1
"187",11.275507,9.766039,0.287475,34.113045,30.967601,1
"188",8.121731,9.922036,0.833516,33.020481,30.775796,1
"189",8.999792,10.931812,0.692806,33.251804,31.472974,1
"190",7.905031,9.416483,0.356485,33.20422,31.314473,1
"191",12.430262,10.12494,0.311828,34.944016,31.130901,1
"192",6.66679,8.669426,0.595446,32.693188,31.007464,1
"193",12.833821,10.329204,0.422063,34.975128,31.506349,1
"194",8.796183,8.634037,0.954486,33.302517,31.23844,1
"195",12.819369,10.261786,0.428543,34.944523,31.508507,1
"196",6.832186,10.747664,0.726859,32.405407,31.342407,1
"197",8.780327,10.457374,0.897982,32.981281,30.601132,1
"198",7.376384,10.130965,0.917199,32.698143,30.520526,1
"199",10.802784,10.475788,0.441138,35.196568,31.935328,1
"200",7.283333,10.458581,0.89661,32.686874,30.631441,1
"201",6.949761,10.2584,1.039903,32.477325,30.259068,1
"202",9.996818,8.839965,0.791628,33.614986,31.44097,1
"203",12.46636,10.091434,0.442985,34.353092,31.541199,1
"204",6.402622,8.597039,0.856688,32.593937,31.347021,1
"205",9.558795,10.81362,0.662704,33.241161,31.359048,1
"206",8.975822,9.455448,0.379411,34.17289,31.26409,1
"207",11.331783,10.113125,0.461788,35.212883,31.699484,1
"208",6.899343,11.040784,0.799547,32.40715,31.487271,1
"209",8.975822,9.455448,0.379411,34.17289,31.26409,1
"210",8.204598,9.65395,0.761299,33.080635,31.327199,1
"211",11.193931,10.476288,0.459501,35.0881,31.959198,1
"212",9.935833,10.639553,0.753974,33.251518,30.831034,1
"213",10.358298,11.886217,0.338563,34.324467,32.176963,1
"214",6.431099,10.619388,0.779873,32.684563,30.981868,1
"215",8.159034,11.000119,0.796252,32.164841,31.473917,1
"216",6.457378,8.857593,0.990555,32.761093,31.21154,1
"217",11.099413,9.611436,0.360943,34.618813,31.478215,1
"218",6.508536,8.72903,0.834856,32.756527,31.386754,1
"219",12.546998,9.68272,0.361526,34.223598,31.174756,1
"220",6.73102,10.987026,0.788681,32.703552,31.479186,1
"221",6.453892,8.834951,0.999501,32.761082,31.245649,1
"222",6.457378,8.857593,0.990555,32.761093,31.21154,1
"223",6.899343,11.040784,0.799547,32.40715,31.487271,1
"224",7.065152,10.790968,0.737411,32.405434,31.342628,1
"225",10.167834,11.935011,0.328406,33.698353,32.130895,1
"226",8.286123,9.30513,0.739684,33.132759,31.450453,1
"227",9.600432,10.110406,0.87841,33.305046,30.740746,1
"228",6.20186,8.335968,0.888691,32.654163,28.94904,1
"229",6.721107,8.529294,1.18322,32.678677,30.7708,1
"230",8.883556,10.827633,0.318204,35.141609,32.080422,1
"231",9.969384,9.326931,0.645383,33.477631,31.598876,1
"232",9.595819,10.405118,0.773441,33.276173,31.012929,1
"233",10.983927,10.041736,0.312166,34.578259,31.714596,1
"234",10.524968,10.162614,0.303211,34.479416,31.887283,1
"235",8.975822,9.455448,0.379411,34.17289,31.26409,1
"236",10.116014,10.988354,0.677262,33.515526,31.483011,1
"237",8.159034,11.000119,0.796252,32.164841,31.473917,1
"238",11.053982,10.345578,0.469304,35.189056,31.797833,1
"239",8.945411,9.373028,0.71534,33.123592,31.526134,1
"240",10.047091,10.765221,0.45866,34.028336,32.132771,1
"241",8.514648,9.386357,0.363631,33.207249,31.297986,1
"242",9.01017,9.557743,0.34412,33.755444,31.404795,1
"243",10.653748,9.721607,0.297756,34.505852,31.646035,1
"244",11.275507,9.766039,0.287475,34.113045,30.967601,1
"245",11.183544,10.453289,0.481472,35.188961,31.840247,1
"246",11.007535,9.805459,0.378151,35.183834,31.580899,1
"247",11.275507,9.766039,0.287475,34.113045,30.967601,1
"248",8.999792,10.931812,0.692806,33.251804,31.472974,1
"249",12.819369,10.261786,0.428543,34.944523,31.508507,1
"250",8.999792,10.931812,0.692806,33.251804,31.472974,1
"251",8.308102,9.360607,0.675008,33.155998,31.537375,1
"252",6.334217,8.722675,0.870786,32.759388,31.37252,1
"253",10.167834,11.935011,0.328406,33.698353,32.130895,1
"254",8.614722,11.080907,0.762451,32.973709,31.492859,1
"255",12.444731,10.222198,0.456456,34.400505,31.669715,1
"256",9.037187,8.816785,0.794582,33.281898,31.449808,1
"257",10.226577,10.827155,0.649747,33.515808,31.354747,1
"258",10.802784,10.475788,0.441138,35.196568,31.935328,1
"259",6.832186,10.747664,0.726859,32.405407,31.342407,1
"260",6.20186,8.335968,0.888691,32.654163,28.94904,1
"261",6.469509,8.579277,1.07078,32.705589,31.183992,1
"262",7.194163,9.88368,0.910184,32.258354,30.570827,1
"263",9.996818,8.839965,0.791628,33.614986,31.44097,1
"264",7.917661,10.90204,0.707569,32.962811,31.446916,1
"265",11.346737,9.42882,0.282316,34.89941,30.726202,1
"266",6.334217,8.722675,0.870786,32.759388,31.37252,1
"267",6.322308,9.109919,0.980146,32.58548,31.154523,1
"268",6.328436,9.445796,0.761696,32.595695,31.457204,1
"269",10.400953,9.032944,0.680344,33.928116,31.581229,1
"270",6.335469,9.580337,0.825823,32.565834,31.26676,1
"271",12.444731,10.222198,0.456456,34.400505,31.669715,1
"272",10.472772,8.919743,0.706432,34.48708,31.484834,1
"273",7.108067,8.742653,0.626392,32.68359,30.961628,1
"274",10.821309,9.282482,0.306263,34.842468,30.636791,1
"275",6.661493,11.480334,0.678344,32.454628,31.550814,1
"276",6.854375,10.873532,0.753258,32.406361,31.419541,1
"277",8.614722,11.080907,0.762451,32.973709,31.492859,1
"278",6.949761,10.2584,1.039903,32.477325,30.259068,1
"279",10.409425,9.03759,0.67395,33.962532,31.559181,1
"280",10.359789,11.750529,0.383895,34.35062,32.249893,1
"281",6.477004,8.748516,0.843919,32.765945,31.405148,1
"282",10.791761,9.585426,0.341329,34.147366,31.474142,1
"283",7.905031,9.416483,0.356485,33.20422,31.314473,1
"284",7.108067,8.742653,0.626392,32.68359,30.961628,1
"285",6.457378,8.857593,0.990555,32.761093,31.21154,1
"286",6.838817,8.818224,0.830869,32.76844,31.387792,1
"287",6.449544,10.168868,0.896587,32.693756,30.294492,1
"288",6.823534,8.685173,0.881269,32.546989,31.359518,1
"289",6.389449,8.488971,0.912438,32.648708,29.073653,1
"290",12.833821,10.329204,0.422063,34.975128,31.506349,1
"291",8.400297,8.713219,0.965486,33.327782,29.446553,1
"292",6.355712,8.71291,0.822666,32.759483,31.387849,1
"293",9.487988,9.526812,0.369773,34.220928,31.181259,1
"294",6.447357,11.052678,0.809272,32.40752,31.47908,1
"295",6.879676,9.470386,0.8367,32.415867,31.254825,1
"296",7.321129,8.863634,1.006502,32.278805,31.179125,1
"297",6.446561,11.043123,0.80234,32.408184,31.487913,1
"298",11.193931,10.476288,0.459501,35.0881,31.959198,1
"299",7.342363,9.82767,0.838268,32.714699,30.955218,1
"300",10.653748,9.721607,0.297756,34.505852,31.646035,1
"301",7.108067,8.742653,0.626392,32.68359,30.961628,1
"302",7.065152,10.790968,0.737411,32.405434,31.342628,1
"303",8.308102,9.360607,0.675008,33.155998,31.537375,1
"304",7.309166,10.353984,0.923497,32.988396,30.401028,1
"305",6.455788,9.696777,0.865905,32.718403,31.052132,1
"306",6.381823,10.503526,0.858134,32.434597,30.835655,1
"307",12.833821,10.329204,0.422063,34.975128,31.506349,1
"308",8.308702,9.493406,0.624286,33.134403,31.565474,1
"309",8.461687,8.51171,1.243129,33.306721,30.431949,1
"310",12.444731,10.222198,0.456456,34.400505,31.669715,1
"311",8.286123,9.30513,0.739684,33.132759,31.450453,1
"312",7.376384,10.130965,0.917199,32.698143,30.520526,1
"313",10.550439,11.272798,0.452329,34.560932,32.294386,1
"314",10.313406,11.895729,0.319707,34.326263,32.134671,1
"315",10.633838,9.067882,0.65588,35.173557,31.52941,1
"316",6.836466,8.881358,1.014426,32.597118,31.16131,1
"317",11.193931,10.476288,0.459501,35.0881,31.959198,1
"318",8.975822,9.455448,0.379411,34.17289,31.26409,1
"319",8.957442,9.297266,0.63471,33.167255,31.559668,1
"320",7.484609,9.248,0.928953,33.103264,31.232345,1
"321",7.376384,10.130965,0.917199,32.698143,30.520526,1
"322",11.193931,10.476288,0.459501,35.0881,31.959198,1
"323",7.254312,10.22114,0.981725,32.225418,30.250105,1
"324",10.50703,9.235789,0.568599,34.491978,31.526384,1
"325",7.244126,10.299994,0.937007,32.690838,30.45839,1
"326",9.660437,9.842916,0.4336,34.235935,31.502903,1
"327",10.215432,9.078615,0.396129,33.719219,31.44631,1
"328",10.415904,8.853251,0.77492,33.984066,31.484999,1
"329",10.826886,9.660518,0.33901,34.455338,31.495074,1
"330",12.444731,10.222198,0.456456,34.400505,31.669715,1
"331",7.065152,10.790968,0.737411,32.405434,31.342628,1
"332",10.819318,9.770806,0.325829,34.420971,31.523089,1
"333",11.55742,9.826956,0.425423,35.10236,31.572547,1
"334",11.193931,10.476288,0.459501,35.0881,31.959198,1
"335",8.975822,9.455448,0.379411,34.17289,31.26409,1
"336",9.283568,9.603844,0.421655,34.155594,31.452694,1
"337",7.108067,8.742653,0.626392,32.68359,30.961628,1
"338",7.453937,9.786363,0.82929,33.053444,31.215886,1
"339",10.441584,9.085033,0.617089,34.023476,31.506661,1
"340",9.036616,8.914311,0.688483,33.278286,31.509527,1
"341",7.916714,10.998017,0.75523,32.963726,31.483493,1
"342",8.561355,8.826436,0.536174,33.350567,31.222094,1
"343",8.975822,9.455448,0.379411,34.17289,31.26409,1
"344",9.577437,9.215119,0.633521,33.510265,31.600777,1
"345",11.55742,9.826956,0.425423,35.10236,31.572547,1
"346",8.210273,10.233251,1.016427,32.168121,30.064765,1
"347",9.976348,11.917968,0.336581,33.736809,32.156393,1
"348",8.121731,9.922036,0.833516,33.020481,30.775796,1
"349",8.975822,9.455448,0.379411,34.17289,31.26409,1
"350",11.183544,10.453289,0.481472,35.188961,31.840247,1
"351",9.036616,8.914311,0.688483,33.278286,31.509527,1
"352",12.994162,10.458059,0.378415,35.019985,31.35713,1
"353",10.525918,10.32892,0.406328,35.132484,31.874944,1
"354",8.297122,9.261247,0.721012,33.156189,31.474334,1
"355",7.244126,10.299994,0.937007,32.690838,30.45839,1
"356",8.975822,9.455448,0.379411,34.17289,31.26409,1
"357",6.949761,10.2584,1.039903,32.477325,30.259068,1
"358",10.791761,9.585426,0.341329,34.147366,31.474142,1
"359",6.334217,8.722675,0.870786,32.759388,31.37252,1
"360",8.400297,8.713219,0.965486,33.327782,29.446553,1
"361",6.447357,11.052678,0.809272,32.40752,31.47908,1
"362",8.975822,9.455448,0.379411,34.17289,31.26409,1
"363",7.853801,8.535112,1.18726,33.303322,30.681147,1
"364",9.542095,10.915295,0.695308,33.24688,31.451075,1
"365",10.401251,9.220356,0.617311,33.879429,31.595897,1
"366",8.094256,9.237221,0.670732,33.180878,31.536182,1
"367",9.01017,9.557743,0.34412,33.755444,31.404795,1
"368",11.193931,10.476288,0.459501,35.0881,31.959198,1
"369",6.32536,9.176364,0.961033,32.579575,31.128332,1
"370",7.108067,8.742653,0.626392,32.68359,30.961628,1
"371",7.277137,11.017948,0.814548,32.973728,31.510828,1
"372",10.214278,9.928197,0.500676,33.729832,31.722834,1
"373",9.899106,10.953561,0.652317,33.515785,31.457671,1
"374",6.41967,9.683971,0.880136,32.551991,30.943732,1
"375",6.836466,8.881358,1.014426,32.597118,31.16131,1
"376",6.470979,9.477269,0.805354,32.726334,31.347684,1
"377",6.831513,9.046746,0.765785,32.764778,31.493912,1
"378",6.870346,8.747295,0.821961,32.759106,31.424485,1
"379",9.969384,9.326931,0.645383,33.477631,31.598876,1
"380",9.898444,8.730738,1.077045,33.678875,29.73939,1
"381",9.89343,11.025089,0.720526,33.255714,31.497021,1
"382",10.116014,10.988354,0.677262,33.515526,31.483011,1
"383",6.457378,8.857593,0.990555,32.761093,31.21154,1
"384",9.97896,9.297948,0.583248,33.832779,31.613786,1
"385",7.32765,11.638525,0.499594,33.115166,31.676688,1
"386",6.285064,8.400522,0.892394,32.654453,29.013779,1
"387",7.065152,10.790968,0.737411,32.405434,31.342628,1
"388",7.931825,10.629052,0.794845,32.96994,30.941855,1
"389",7.821832,11.051216,0.797203,32.971096,31.487582,1
"390",9.004015,9.011058,0.701769,33.229446,31.55107,1
"391",7.513849,9.596898,0.739088,32.726353,31.468955,1
"392",7.277137,11.017948,0.814548,32.973728,31.510828,1
"393",6.854375,10.873532,0.753258,32.406361,31.419541,1
"394",10.400953,9.032944,0.680344,33.928116,31.581229,1
"395",9.996818,8.839965,0.791628,33.614986,31.44097,1
"396",3.665091,10.75738,0.393958,34.942677,31.484583,1
"397",7.108067,8.742653,0.626392,32.68359,30.961628,1
"398",10.995405,9.315448,0.296155,35.221313,30.657534,1
"399",10.400953,9.032944,0.680344,33.928116,31.581229,1
"400",10.167834,11.935011,0.328406,33.698353,32.130895,1
"401",8.941594,10.527264,0.832252,32.144138,30.920504,1
"402",6.66679,8.669426,0.595446,32.693188,31.007464,1
"403",6.846849,9.071759,0.8153,32.75893,31.461242,1
"404",8.048632,10.307882,0.87168,33.000462,30.51855,1
"405",11.331783,10.113125,0.461788,35.212883,31.699484,1
"406",6.838741,8.544578,0.904527,33.405212,29.087437,1
"407",8.400297,8.713219,0.965486,33.327782,29.446553,1
"408",11.193931,10.476288,0.459501,35.0881,31.959198,1
"409",6.886684,8.710789,0.833144,32.751549,31.400616,1
"410",8.814227,11.08279,0.852555,33.261162,31.512863,1
"411",10.06133,8.726449,0.918482,33.997074,31.327156,1
"412",7.905031,9.416483,0.356485,33.20422,31.314473,1
"413",8.400297,8.713219,0.965486,33.327782,29.446553,1
"414",7.297513,8.499084,1.133564,33.301632,30.998725,1
"415",8.266778,10.410165,0.945691,32.158512,30.549959,1
"416",8.814227,11.08279,0.852555,33.261162,31.512863,1
"417",12.430262,10.12494,0.311828,34.944016,31.130901,1
"418",11.193931,10.476288,0.459501,35.0881,31.959198,1
"419",9.558795,10.81362,0.662704,33.241161,31.359048,1
"420",11.331783,10.113125,0.461788,35.212883,31.699484,1
"421",11.053982,10.345578,0.469304,35.189056,31.797833,1
"422",10.167834,11.935011,0.328406,33.698353,32.130895,1
"423",6.782097,8.637014,0.922241,32.149376,31.348339,1
"424",6.455788,9.696777,0.865905,32.718403,31.052132,1
"425",9.283568,9.603844,0.421655,34.155594,31.452694,1
"426",10.392778,10.957494,0.373368,34.264977,31.854391,1
"427",8.975822,9.455448,0.379411,34.17289,31.26409,1
"428",10.118847,10.716244,0.716187,33.514481,31.231086,1
"429",9.600734,9.789539,0.559242,33.378502,31.593042,1
"430",6.320625,9.090428,0.995202,32.595024,31.130559,1
"431",7.905031,9.416483,0.356485,33.20422,31.314473,1
"432",7.63898,10.518069,0.848023,32.189137,30.883035,1
"433",8.204598,9.65395,0.761299,33.080635,31.327199,1
"434",8.400297,8.713219,0.965486,33.327782,29.446553,1
"435",7.63898,10.518069,0.848023,32.189137,30.883035,1
"436",9.89343,11.025089,0.720526,33.255714,31.497021,1
"437",10.167834,11.935011,0.328406,33.698353,32.130895,1
"438",11.193931,10.476288,0.459501,35.0881,31.959198,1
"439",6.446561,11.043123,0.80234,32.408184,31.487913,1
"440",10.145785,10.392681,0.718311,33.551147,31.002227,1
"441",6.431099,10.619388,0.779873,32.684563,30.981868,1
"442",9.942826,10.424811,0.787986,33.269535,30.901645,1
"443",6.402108,8.64329,0.821003,32.578316,31.383096,1
"444",10.151425,9.25954,0.427877,34.068954,31.501106,1
"445",10.167834,11.935011,0.328406,33.698353,32.130895,1
"446",10.358298,11.886217,0.338563,34.324467,32.176963,1
"447",7.309166,10.353984,0.923497,32.988396,30.401028,1
"448",6.381823,10.503526,0.858134,32.434597,30.835655,1
"449",11.333977,10.111438,0.457745,35.181828,31.694328,1
"450",4.553817,10.641109,0.366149,34.955856,31.366871,1
"451",11.55742,9.826956,0.425423,35.10236,31.572547,1
"452",11.107806,10.42278,0.436753,35.020145,31.875791,1
"453",10.047091,10.765221,0.45866,34.028336,32.132771,1
"454",8.897478,9.515891,0.349624,34.189556,31.085201,1
"455",10.913331,9.955262,0.295538,34.492104,31.784955,1
"456",11.193931,10.476288,0.459501,35.0881,31.959198,1
"457",10.97812,10.358912,0.459247,35.197788,31.865147,1
"458",9.596158,10.289546,0.821012,33.278111,30.570609,1
"459",7.482454,8.712832,0.87786,33.295914,31.355235,1
"460",8.975822,9.455448,0.379411,34.17289,31.26409,1
"461",7.513849,9.596898,0.739088,32.726353,31.468955,1
