"","BO21_tempmean_bdmax","BO21_tempmean_ss","BO22_chlomean_ss","BO22_salinitymean_bdmax","BO22_salinitymean_ss","pa"
"345",10.341215,11.530113,0.351322,34.286247,31.939831,1
"346",10.145785,10.392681,0.718311,33.551147,31.002227,1
"347",10.903255,9.662684,0.462856,34.48735,31.72827,1
"348",6.593606,11.484424,0.669159,32.816685,31.562277,1
"349",7.272756,10.77722,0.698185,32.685902,31.342286,1
"350",11.21886,11.617241,0.332818,35.269924,31.973772,1
"351",11.057366,10.760675,0.293049,34.513489,32.046328,1
"352",11.675825,11.781812,0.310298,34.326366,32.134381,1
"353",11.255752,11.185944,0.336391,34.485802,32.174459,1
"354",10.361785,11.861524,0.327336,34.32542,32.166429,1
"355",10.371375,9.928102,0.465662,33.780033,31.749398,1
"356",9.976348,11.917968,0.336581,33.736809,32.156393,1
"357",10.282948,11.573361,0.442737,34.547276,31.779441,1
"358",6.708059,11.5512,0.649887,32.466518,31.545302,1
"359",10.331523,11.925954,0.319775,34.37289,32.07705,1
"360",10.391767,11.780044,0.33972,34.32288,32.19609,1
"361",10.337401,11.927532,0.316637,34.33234,32.097585,1
"362",10.306921,11.95284,0.330541,34.456215,32.125834,1
"363",6.616945,11.51518,0.569828,32.802708,31.664723,1
"364",11.263899,11.702152,0.316479,35.271385,32.005149,1
"365",10.358298,11.886217,0.338563,34.324467,32.176963,1
"366",11.361094,9.560346,0.276338,34.729637,30.837238,1
"367",10.373338,11.034197,0.320867,34.277634,31.974931,1
"368",10.308052,11.45218,0.358099,34.276745,31.911852,1
"369",11.027761,11.670164,0.361619,35.265968,31.893844,1
"370",11.816894,11.655711,0.387319,35.261318,31.854885,1
"371",11.616416,11.742529,0.327378,34.326477,32.171836,1
"372",10.474147,9.51255,0.515648,34.458927,31.681529,1
"373",10.442581,11.647143,0.400138,34.352791,32.262543,1
"374",10.879469,9.297086,0.551449,34.487354,31.653956,1
"375",10.313406,11.895729,0.319707,34.326263,32.134671,1
"376",10.502323,8.906437,0.74304,34.478275,31.473877,1
"377",10.456364,10.278324,0.354029,34.409542,31.852713,1
"378",9.957231,10.208701,0.762747,33.594387,30.952585,1
"379",10.800778,10.538995,0.427978,35.201992,31.959943,1
"380",11.087675,11.335554,0.401121,35.226799,32.265181,1
"381",11.388227,11.813455,0.358465,35.27586,31.936365,1
"382",10.217879,9.794117,0.517381,33.729931,31.661912,1
"383",10.238719,11.257464,0.40133,33.520569,31.829118,1
"384",10.486256,9.404739,0.550172,34.485069,31.670666,1
"385",11.035942,11.717007,0.34632,35.270161,31.920148,1
"386",10.831729,9.293744,0.321444,35.215302,30.605823,1
"387",10.323848,10.822153,0.55725,33.59454,31.425069,1
"388",11.66943,11.226907,0.486874,34.277435,31.651333,1
"389",12.063202,11.828176,0.371613,35.280098,31.943247,1
"390",10.698692,11.076453,0.381846,35.216785,32.185455,1
"391",10.214278,9.928197,0.500676,33.729832,31.722834,1
"392",10.555074,11.234312,0.460745,34.627068,32.271824,1
"393",10.442581,11.647143,0.400138,34.352791,32.262543,1
"394",9.402757,11.600931,0.509046,33.29253,31.692459,1
"395",10.309498,10.31566,0.487863,33.629719,31.691976,1
"396",10.319622,11.221056,0.395281,34.27636,31.846082,1
"397",10.287947,10.476208,0.525472,33.59507,31.59289,1
"398",10.333587,11.474474,0.308487,33.590736,32.038588,1
"399",10.375063,11.817532,0.334103,34.324993,32.180011,1
"400",7.281829,11.374356,0.703436,33.035995,31.570671,1
"401",10.918454,10.275748,0.276599,34.500496,31.917429,1
"402",9.976348,11.917968,0.336581,33.736809,32.156393,1
"403",7.917661,10.90204,0.707569,32.962811,31.446916,1
"404",10.911428,9.507632,0.486935,34.491863,31.668413,1
"405",10.468037,10.550331,0.338648,34.331493,31.892929,1
"406",11.695238,11.707443,0.305382,35.271999,32.110658,1
"407",10.442581,11.647143,0.400138,34.352791,32.262543,1
"408",10.401183,11.614151,0.312135,34.325821,32.146301,1
"409",11.66703,11.781754,0.307844,35.275963,32.067112,1
"410",10.435406,10.254167,0.394604,34.331169,31.822024,1
"411",10.279101,11.412906,0.63403,34.744148,31.60282,1
"412",10.063851,11.595716,0.473994,33.543606,31.717986,1
"413",10.430796,11.687651,0.365213,34.337162,32.232552,1
"414",11.797287,9.244675,0.294714,34.998608,30.7761,1
"415",10.895493,9.541704,0.489285,34.487335,31.690365,1
"416",10.336049,11.842178,0.360019,34.366043,32.209829,1
"417",10.474133,9.353369,0.576051,34.432865,31.646214,1
"418",11.74698,11.399555,0.4384,35.260551,31.729525,1
"419",10.51947,8.685229,1.004031,34.495937,30.449031,1
"420",10.960788,10.970705,0.392071,35.21159,32.212758,1
"421",10.698692,11.076453,0.381846,35.216785,32.185455,1
"422",10.33149,11.948611,0.330135,34.468117,32.064958,1
"423",10.170166,10.124085,0.572537,33.611004,31.567484,1
"424",10.295012,11.522835,0.377005,34.276714,31.859939,1
"425",10.831729,9.293744,0.321444,35.215302,30.605823,1
"426",10.135043,11.172044,0.415698,33.536114,31.786675,1
"427",9.800245,10.865601,0.368134,35.141006,32.135859,1
"428",10.264723,11.517039,0.315198,33.567596,32.037682,1
"429",10.448979,10.788262,0.315914,34.277863,31.947097,1
"430",11.40934,11.875329,0.33345,35.27346,31.998497,1
"431",8.880544,10.866925,0.333191,35.141163,32.082239,1
"432",10.298625,11.229425,0.479876,34.266415,31.6261,1
"433",10.308052,11.45218,0.358099,34.276745,31.911852,1
"434",10.323635,11.702325,0.436379,34.594662,31.794584,1
"435",11.648526,11.804607,0.306868,35.274223,32.113309,1
"436",10.214278,9.928197,0.500676,33.729832,31.722834,1
"437",10.337401,11.927532,0.316637,34.33234,32.097585,1
"438",8.618235,9.48772,0.300499,34.071682,30.909675,1
"439",11.68107,11.34638,0.445537,35.256496,31.683365,1
"440",10.396294,11.728362,0.336326,34.298767,32.181601,1
"441",11.603423,11.56689,0.302845,34.301876,32.104749,1
"442",10.319622,11.221056,0.395281,34.27636,31.846082,1
"443",10.137891,11.401342,0.321164,33.558659,31.996928,1
"444",11.554142,11.621673,0.3084,34.288597,32.036569,1
"445",10.29493,10.379687,0.498196,33.611267,31.675106,1
"446",10.308052,11.45218,0.358099,34.276745,31.911852,1
"447",10.307324,11.920725,0.317205,34.326309,32.119106,1
"448",12.042149,11.701349,0.427347,34.657101,31.787502,1
"449",10.517349,11.374194,0.464081,34.547306,32.323431,1
"450",10.137891,11.401342,0.321164,33.558659,31.996928,1
"451",11.499708,11.481278,0.395286,35.236767,32.255303,1
"452",10.550439,11.272798,0.452329,34.560932,32.294386,1
"453",11.548895,11.233487,0.34513,35.271515,31.921519,1
"454",10.367937,11.784984,0.323608,34.325459,32.162675,1
"455",11.599762,11.688517,0.321971,34.326454,32.168982,1
"456",10.29493,10.379687,0.498196,33.611267,31.675106,1
"457",10.476469,10.208457,0.35993,34.460262,31.847992,1
"458",10.341215,11.530113,0.351322,34.286247,31.939831,1
"459",11.548895,11.233487,0.34513,35.271515,31.921519,1
"460",10.240571,11.49684,0.332346,33.527527,31.960288,1
"461",10.367172,11.149312,0.398277,34.261204,31.806753,1
